asst,sst,at,tmin,dpt,FzSf,CbSf,TjzSf,LySf,GySf,TzkSf,LzSf,JxSf,WsSf,DjtSf,runoff
292.389435,292.389435,18.98,17.42,14.29,49.328125,134.71875,158.76562,804.8906,1094.1562,2607.375,2614.0625,2821.0781,2767.9375,5250.8125,5264.8438
291.389923,291.389923,18.96,17.41,16.14,44.546875,120.953125,142.54688,730.46875,1021.15625,2518.2188,2545.0938,2835.1094,2888.3594,5245.4688,5259.1094
292.868896,292.868896,20.2,16.21,14.74,40.359375,108.6875,127.890625,658.1094,930.4219,2375.9375,2411.25,2740.2031,2905.2031,5187.953,5207.7656
294.1633,294.1633,20.21,15.24,15.42,36.3125,97.859375,115.3125,599.4531,839.7031,2195.2656,2235.6562,2581.875,2802.0469,4998.922,5026.125
295.81488,295.81488,22.88,16.95,15.24,32.609375,88.125,104.03125,544.4844,762.4219,2019.9844,2061.0312,2392.25,2635.9844,4708.1875,4739.5312
296.076477,296.076477,22.54,18.45,17.68,29.609375,79.859375,94.265625,502.07812,696.25,1852.4688,1892.2188,2205.9375,2449.2656,4369.5938,4401.172
296.64328,296.64328,21.79,18.94,17.33,26.703125,71.953125,85.21875,471.125,644.28125,1722.9844,1754.5781,2033.5938,2267.7031,4055.5781,4083.25
293.458832,293.458832,20.37,17.76,17.68,23.96875,64.515625,76.6875,435.73438,601.8125,1614.7031,1644.1719,1894.0781,2102.6406,3806.7188,3830.4844
293.126465,293.126465,19.81,17.96,17.23,21.59375,58.09375,69.3125,396.84375,560,1510.0156,1539.5938,1773.5312,1964.875,3604.6875,3628.1719
291.683777,291.683777,19.47,17.32,14.5,19.625,52.875,63.25,360.82812,516.9375,1405.7969,1437.5781,1662.9219,1846.1406,3410.5,3435.2969
294.325165,294.325165,21.59,16.89,15.45,18.109375,48.703125,58.34375,330.70312,475.20312,1303.0156,1335.5312,1558.6562,1739.0625,3216.7344,3242.5
295.250977,295.250977,22.66,17.76,16.35,16.578125,44.8125,53.90625,304.51562,436.75,1207.6562,1238.7812,1456.0625,1640.2969,3025.0781,3051.0781
295.556915,295.556915,22.56,15.51,16.9,16.09375,43.171875,51.25,281.85938,402.84375,1120.9375,1150.1719,1357.2031,1544.2031,2842.875,2868.25
295.442688,295.442688,22.5,17.12,14.89,15.015625,40.75,48.875,267.5,373.92188,1045.9062,1071.8281,1265.2031,1449.2812,2673.2188,2697.6406
295.525024,295.525024,23.75,17.35,15.16,13.71875,37.78125,45.5,253.96875,350.64062,984.2344,1006.5,1183.6719,1358.2344,2517.75,2541
296.164551,296.164551,23.12,15.54,14.34,12.53125,35.0625,42.359375,237.57812,331.6875,929.2344,950.1094,1114.2656,1274.6094,2377.5781,2399.4531
296.431091,296.431091,23.7,16.9,13.66,11.46875,32.6875,39.5625,220.46875,313.75,874.1719,895.6406,1053.9375,1200.625,2250.9531,2271.6406
297.101959,297.101959,25.1,18.84,16.06,10.5625,30.75,37.21875,205.70312,295.67188,819.2656,841,997.5469,1136.1719,2135.8125,2155.4688
296.240356,296.240356,22.31,16.73,15.29,11.875,35.03125,40.414062,202.17188,281.3125,768.33594,788.8047,942.60156,1078.4844,2031.1797,2050.664
289.981842,289.981842,16.03,15.25,14.48,12.953125,37.632812,44.289062,229.46875,280.9375,743.8203,756.9219,899.90625,1029.0234,1946.8281,1965.5703
287.846466,287.846466,13.89,13.42,11.67,14.1640625,40.609375,47.664062,260.3672,310.1797,776.9531,770.0078,899.0625,998.3906,1900.6797,1916.6953
289.194489,289.194489,14.79,13.5,11.49,14.4453125,41.78125,49.921875,275.39844,355.78906,876.7422,848.47656,961.97656,994.3672,1902.75,1914.2344
289.182556,289.182556,14.63,13.19,12.1,13.359375,38.726562,47.1875,274.625,376.89062,960.2031,942.59375,1067.375,1024.8203,1958.5078,1962.9453
290.753235,290.753235,16.3,13.95,12.29,12.0390625,35,42.75,261.76562,378.84375,985.1875,986.28125,1159.1094,1094.9297,2076.6016,2073.1094
291.121979,291.121979,16.03,14.42,13.35,11.28125,32.851562,39.90625,244.25,367.6953,975.3594,986.03906,1193.2344,1180.9766,2226.4531,2220.7031
291.789948,291.789948,17.06,15.25,12.47,11.2890625,32.28125,38.78125,231.10938,349.77344,953.89844,966.96094,1179.8672,1237.7969,2341.3125,2340.6875
291.347137,291.347137,16.5,13.39,13.08,10.8125,31.226562,37.71875,222.80469,328.59375,927.85156,942.0703,1146.0781,1246.5547,2383.0781,2390.0781
291.262268,291.262268,18.2,13.7,12.99,10.09375,29.820312,36.039062,213.64844,308.96875,897.96094,912.8594,1107.5625,1222.1016,2355.3203,2368.5312
292.006958,292.006958,18.51,12.61,12.62,9.5546875,28.867188,34.804688,202.41406,291.9375,864.02344,880.35156,1065.9062,1183.9688,2284.539,2300.961
292.694916,292.694916,19.27,12.94,9.97,9.234375,28.28125,34.054688,192.10156,276.6172,821.22656,840.4844,1020.5,1141.3438,2193.8281,2211.6406
291.358704,291.358704,17.97,15.64,11.63,9.0859375,27.960938,33.632812,185.47656,263.57812,774.9219,794.9844,970.8203,1097.1328,2096.9062,2115.2578
289.418884,289.418884,16.11,13.78,11.18,9.140625,27.828125,33.40625,185.10156,253.5625,735.46094,752.53125,919.0156,1051.2344,2000.1484,2018.8594
290.197937,290.197937,15.37,14.28,12.95,9.0625,27.625,33.203125,187.91406,247.76562,712.6406,723.4375,873.03125,1004.0078,1909.3984,1927.9531
290.223419,290.223419,15.46,14.8,14.49,9.375,27.773438,33.234375,191.95312,254.14844,714.9922,717.1875,849.125,964.2656,1843.1406,1860.0391
289.641846,289.641846,15.54,13.5,14.33,11.609375,33.851562,39.328125,210.17188,286.02344,761.8594,747.47656,864.0625,943.46875,1825.75,1839.1406
290.646637,290.646637,16.62,13.79,13.89,15.078125,43.109375,50.21875,269.65625,331.16406,864.85156,832.0625,924.10156,944.02344,1845.25,1854.9922
289.87738,289.87738,15.91,14.29,14.31,16.398438,45.882812,54.921875,329,373.6797,972.5781,943.28125,1032.0547,976.5078,1910.5078,1913.1328
291.020111,291.020111,16.6,14.56,14.37,15.3671875,42.601562,51.828125,340.59375,421.7578,1042.5703,1027.2344,1156.3359,1054.3672,2056.8672,2049.5547
289.738617,289.738617,15.4,14.51,14.69,14.140625,38.820312,47.179688,323.78906,450.8828,1078.5703,1074.3203,1246.4297,1167.3203,2278.2734,2264.9453
290.833191,290.833191,16.19,14.71,12.55,13.609375,36.242188,43.734375,307.26562,450.53906,1087.125,1091.9062,1297.3672,1281.7578,2523.5234,2511.586
288.193359,288.193359,14.93,12.79,12.88,16.125,41.484375,48,297.96875,446.25,1080.7188,1088.9297,1328.0078,1368.4922,2727.1797,2722.6875
291.091125,291.091125,16.97,12.81,12.8,15.8984375,41.09375,49.429688,300.8672,442.84375,1083.2656,1088.8828,1354.2188,1420.7578,2850.6094,2854.3828
289.788269,289.788269,15.7,14.29,13.42,14.421875,37.46875,45.382812,292.08594,431.72656,1071.4609,1082.1797,1363.4844,1448.2812,2901.9688,2911.586
291.029419,291.029419,16.76,14.6,13.84,13.4765625,35.101562,42.3125,272.9297,417.76562,1040.9766,1057.1953,1344.2188,1460.375,2912.4844,2924.9766
291.097961,291.097961,17.51,15.47,14.52,13.1015625,35.078125,41.90625,255.14062,399.2578,994.66406,1015.4922,1301.0312,1449.4453,2889.5547,2904.9531
290.931152,290.931152,15.38,13.77,12.42,14.0546875,36.445312,42.773438,245.14844,379.2578,940.96875,963.5547,1243.2266,1412.4062,2828.3594,2846.5781
288.200684,288.200684,13.84,13.49,12.74,13.9765625,36.210938,42.890625,240.57031,363.20312,892.3047,912.96094,1184.2969,1360.6484,2752.5156,2771.3672
288.027924,288.027924,13.67,12.78,11.69,13.703125,35.804688,42.242188,236.34375,355.95312,858.77344,874.4453,1137.4688,1307.9688,2690.8594,2708.5625
288.238495,288.238495,13.96,11.97,10.35,13.375,35.273438,41.703125,230.78906,351.52344,839.33594,850.4844,1105.625,1261.3281,2651.1484,2666.1953
286.725159,286.725159,14.06,11.24,10.05,12.71875,34.25,40.664062,225.27344,343.21094,821.41406,832.15625,1078.6719,1221.8203,2630.7734,2643.0312
288.511261,288.511261,14.4,12.2,11.13,11.671875,32.304688,38.789062,221.02344,332.35938,799.21094,811.28906,1049.75,1186.8594,2614.9531,2626.6719
287.317352,287.317352,14.1,8.59,10.44,10.6953125,30.59375,36.867188,213.04688,318.4375,771.0469,785.1797,1014.02344,1151.4531,2575.75,2589.836
289.818085,289.818085,15.24,9.12,10.89,9.9609375,29.328125,35.40625,202.47656,303.64844,737.15625,753.1719,971.1875,1111.9766,2500.164,2517.4844
288.100494,288.100494,14.79,11.29,11.27,9.4921875,28.375,34.234375,192.13281,287.79688,699.75,716.96875,923.78125,1067.3828,2395.039,2415.0156
289.628143,289.628143,15.91,11.8,12.03,9.1875,27.65625,33.34375,182.82812,271.79688,661.1406,678.7969,874.34375,1018.4375,2271.5078,2293.125
288.693939,288.693939,14.9,11.27,12.8,9,27.101562,32.671875,175.25781,256.8828,624.1094,641.21875,826.0156,968.8125,2142.1875,2164.164
288.752289,288.752289,15.05,11.84,13.13,8.8828125,26.726562,32.179688,169.88281,244.5,591.52344,606.96875,780.28125,921.9531,2023.4609,2045.5625
289.481049,289.481049,15.26,13.79,12.63,12.0703125,30.890625,35.09375,169.375,242.17969,572.8594,581.875,740.3906,879.7422,1932.4453,1954.6719
284.947144,284.947144,11.14,6.33,8.83,15.71875,41.820312,47.351562,187.99219,260.8828,592.3047,585.28125,715.8594,845.7422,1874.3906,1896.1094
282.670105,282.670105,8.91,4.54,2.23,15.3125,43.34375,52.734375,230.63281,291.21094,651.0469,630.3125,729.9453,821.1094,1842.8516,1862.6172
284.362305,284.362305,11.33,5.04,4.29,13.765625,39.203125,48.53125,253.92188,319.22656,712.1172,693.1719,792.96094,812.3672,1840.0781,1855.1641
285.83136,285.83136,11.73,9.66,7.01,12.7890625,36.492188,44.445312,245.82812,342.25,748.1406,739.16406,865.33594,833.53906,1884.7969,1891.7109
283.581787,283.581787,11.37,7.27,8.12,11.5625,33.546875,40.84375,228.00781,347.375,758.14844,758.8125,908.15625,884.7969,1992.0938,1991.4609
282.440399,282.440399,10.72,6.59,6.05,10.3984375,30.546875,37.179688,209.96875,332.70312,741.97656,752.2422,919.2656,937.53906,2118.5547,2117.9922
283.308685,283.308685,11.38,6.77,5.37,9.578125,28.398438,34.421875,193.36719,309.21094,705.8047,722.9844,905.125,966.5547,2187.0938,2194.0078
282.356659,282.356659,11.14,6.93,4.26,9.1875,27.1875,32.851562,179.69531,284.85938,661.5078,681.46875,870.3047,968.0156,2171.8203,2186.8281
284.040527,284.040527,10.86,5.62,6.15,8.9609375,26.703125,32.242188,170.10156,262.875,617.4844,637.4375,823.14844,946.375,2094.4375,2114.4922
285.477417,285.477417,11.92,5.45,7.26,9.078125,27.3125,32.601562,164.63281,244.99219,578.03906,596.4219,772.91406,908.22656,1985.1406,2007.3438
284.600891,284.600891,12.04,7.28,7.71,8.953125,27.078125,32.703125,162.96875,231.66406,545.125,561.10156,726.0547,861.89844,1865.7656,1888.2266
288.004547,288.004547,14.16,7.33,9.36,8.7265625,26.296875,31.804688,161.76562,222.92188,519.21875,532.3672,684.97656,814.3203,1748.8359,1770.6641
283.368835,283.368835,11.89,9.28,8.99,9.078125,26.242188,31.398438,159.50781,218.11719,500.4453,510.60156,650.9531,770.53906,1644.6719,1665.2734
285.969727,285.969727,12.09,7.78,8.61,8.9609375,26.101562,31.34375,157.5625,215.07031,488.09375,495.6172,624.2656,731.96875,1553.75,1573.1328
287.097595,287.097595,12.78,7.13,8.24,8.6796875,25.65625,30.859375,156.02344,212.42188,479.7422,485.5547,604.1797,698.77344,1471.4219,1489.3906
284.229004,284.229004,11.64,9.73,6.39,9.2109375,26.054688,30.921875,154.49219,209.92969,473.125,478.10938,589.1797,671.77344,1401.1484,1417.3672
283.757843,283.757843,9.89,7.17,3.73,9.15625,26.03125,31.140625,153.6875,207.78906,467.53906,472,577.39844,650.7031,1343.6016,1358.1797
283.026581,283.026581,9.37,7.2,7,8.6953125,25.367188,30.5,153.1875,205.97656,462.8203,466.98438,568.72656,634.5781,1297.6641,1310.7734
281.748383,281.748383,9.22,7.16,4.87,8.453125,24.914062,29.9375,151.85156,204.53125,458.70312,462.59375,562.1875,622.35156,1261.8594,1273.6797
282.997986,282.997986,10.15,6.24,4.15,8.34375,24.625,29.5625,150,203.26562,455.125,458.79688,556.46875,612.8594,1235.2344,1245.6719
284.373199,284.373199,9.82,6.87,4.99,8.25,24.375,29.25,148.20312,201.65625,451.6875,455.29688,550.8906,605.2656,1218.0312,1227.0312
283.675934,283.675934,9.55,8.08,6.97,8.171875,24.125,28.96875,146.625,199.65625,447.92188,451.67188,545.53125,598.84375,1210.0156,1218.0312
281.325836,281.325836,7.85,4.92,6.25,8.09375,23.90625,28.703125,145.21875,197.67188,443.875,447.76562,540.46875,593.65625,1211.4219,1219.4844
279.875336,279.875336,7.51,2.77,3.22,8.015625,23.6875,28.4375,143.875,195.76562,439.79688,443.6875,535.8594,588.3906,1214.3906,1223.8438
280.180573,280.180573,6.56,0.95,1.69,7.953125,23.453125,28.15625,142.54688,193.85938,435.875,439.67188,531.4844,582.7031,1207.2656,1217.8438
280.606659,280.606659,7.61,1.37,2.17,7.875,23.234375,27.890625,141.1875,192.01562,431.98438,435.76562,526.8281,577.5,1193.1562,1203.5781
279.168488,279.168488,5.93,0.61,1.56,7.796875,23,27.609375,139.875,190.28125,428.0625,431.85938,521.8594,572.53125,1178.9375,1188.4688
280.378845,280.378845,7.46,2.8,2.21,7.71875,22.78125,27.34375,138.625,188.78125,424.26562,427.96875,516.9531,567.40625,1167.4688,1176.1094
279.425842,279.425842,6.4,0.87,2.08,7.640625,22.5625,27.09375,137.48438,187.625,421.125,424.46875,512.3594,562.25,1157.4688,1165.7969
281.016296,281.016296,7.76,0.36,0.68,7.578125,22.359375,26.84375,136.29688,186.48438,419.03125,421.92188,508.70312,557.1094,1145.4219,1154.0312
281.27829,281.27829,8.73,5.23,3.03,7.5,22.140625,26.609375,135.09375,185.0625,417.34375,420.07812,506.53125,552.28125,1131.2188,1139.9844
281.683472,281.683472,8.3,6.63,3.48,7.4375,22,26.40625,134.15625,183.45312,414.75,417.9375,504.71875,548.3906,1117.5625,1126.1094
282.870178,282.870178,8.11,6.53,3.82,7.40625,21.90625,26.390625,133.65625,182.10938,411.14062,414.73438,502.01562,545.5625,1106.5625,1114.6094
280.903137,280.903137,7,4.73,5.58,7.328125,21.703125,26.15625,133.3125,181.73438,408.09375,411.3125,497.9375,543.5156,1100.2812,1107.6875
280.24704,280.24704,7.28,4.88,3.43,7.25,21.484375,25.859375,132.42188,181.625,406.4375,409.07812,493.5625,541.71875,1100.8438,1107.8281
280.535767,280.535767,6.86,4.68,3.35,7.1875,21.265625,25.609375,130.89062,179.98438,404.14062,407.15625,490.1875,538.8906,1103.6875,1110.7031
279.062531,279.062531,6.46,2.25,3.87,7.109375,21.0625,25.359375,129.375,178.04688,400.1875,403.92188,487.17188,535.4219,1104.8906,1111.6406
278.610352,278.610352,7.21,2.24,3.33,7.046875,20.84375,25.109375,127.984375,176.15625,395.65625,399.64062,483.59375,531.8281,1105.4219,1112.0781
279.557373,279.557373,7.12,2.37,2.38,6.984375,20.640625,24.859375,126.671875,174.1875,391.21875,395.14062,479.01562,527.8125,1102.1719,1109.375
281.623474,281.623474,7.38,2.51,2.75,6.90625,20.453125,24.609375,125.421875,172.28125,386.90625,390.75,473.89062,523.1719,1093.4062,1101.2969
279.676697,279.676697,6.9,4.63,4.08,6.859375,20.265625,24.390625,124.15625,170.4375,382.73438,386.53125,468.89062,518.21875,1081.1094,1089.4219
280.379791,280.379791,8.38,3.79,1.92,6.8125,20.09375,24.171875,122.953125,168.65625,378.70312,382.40625,463.90625,512.9375,1066.2344,1074.8594
281.981049,281.981049,7.82,3.44,2.58,6.734375,19.890625,23.953125,121.8125,167.03125,374.84375,378.40625,458.82812,507.29688,1049.9062,1058.6094
281.589233,281.589233,7.83,6,4.94,6.671875,19.71875,23.71875,120.6875,165.5625,371.3125,374.75,454.1875,501.82812,1034.2031,1042.7344
282.275696,282.275696,8.13,6.01,5.65,6.625,19.578125,23.546875,119.8125,164.8125,368.6875,371.71875,450.25,496.76562,1019.84375,1028.1875
281.170319,281.170319,7.04,3.6,3.79,6.609375,19.59375,23.640625,119.65625,164.60938,367.29688,369.75,447.23438,492.01562,1007,1015.0781
281.849854,281.849854,7.02,4.47,3.35,6.53125,19.34375,23.375,120.265625,163.65625,365.57812,368.15625,445.42188,487.73438,995.90625,1003.6875
281.5336,281.5336,8.13,5.49,1.91,6.46875,19.140625,23.09375,119.25,162.40625,362.71875,365.78125,444.14062,484.125,986.8281,994.2031
280.196014,280.196014,6.35,4.63,3.27,6.40625,18.953125,22.859375,117.390625,162.04688,361.39062,363.65625,442.21875,481.60938,981.53125,988.2031
280.655273,280.655273,7.13,4.88,3.56,6.34375,18.765625,22.640625,115.796875,161.4375,363.23438,364.15625,440.23438,479.79688,980.7031,986.6406
281.272766,281.272766,7.18,2.61,2.79,6.28125,18.59375,22.453125,114.59375,159.40625,362.6875,364.8125,439.0625,477.82812,983.8125,989.125
279.17688,279.17688,5.66,0.68,1.2,6.21875,18.40625,22.234375,113.515625,157.23438,357.96875,361.98438,437.78125,475.67188,988.875,993.9375
281.82309,281.82309,8.47,0.6,2.26,6.15625,18.234375,22.015625,112.390625,155.32812,351.75,356.45312,434.6875,473.65625,992.8125,998.0781
281.612793,281.612793,8.44,6.45,2.34,6.109375,18.078125,21.8125,111.390625,153.76562,346.28125,350.6875,429.6875,471.59375,993.84375,999.5781
280.566925,280.566925,7.74,3.58,3.85,6.046875,17.90625,21.625,110.46875,152.48438,342.09375,345.89062,423.82812,468.6875,990.3125,996.8125
281.31842,281.31842,8.07,2.57,3.73,6,17.765625,21.421875,109.453125,151.1875,338.79688,342.10938,418.03125,464.23438,981.09375,988.40625
282.291931,282.291931,8.93,3.05,3.8,5.9375,17.59375,21.234375,108.53125,149.92188,335.79688,338.90625,412.78125,458.59375,967.4219,975.2656
280.152557,280.152557,7.65,4.63,4.6,5.90625,17.46875,21.125,107.921875,149.29688,333,335.95312,408.5,452.76562,952.375,960.3281
280.329437,280.329437,6.77,-0.6,1.48,5.859375,17.328125,20.953125,107.40625,149.01562,331.09375,333.54688,404.65625,447.29688,937.5781,945.4219
280.369141,280.369141,8.73,-0.8,0.15,5.796875,17.171875,20.75,106.4375,147.79688,329.9375,332.01562,401.26562,442.26562,924.25,931.71875
282.008759,282.008759,9.43,2.34,2.69,5.734375,17,20.546875,105.21875,146.26562,328.21875,330.57812,398.60938,437.79688,913,920.0625
283.498901,283.498901,10.24,4.52,3.83,5.6875,16.84375,20.34375,104.09375,144.73438,325.3125,328.23438,396.375,433.875,903.9219,910.59375
283.400787,283.400787,10.64,5.81,5.66,6.40625,18.3125,21.28125,103.3125,143.17188,321.5625,324.84375,393.8125,430.57812,896.7656,903.1094
287.005035,287.005035,13.23,7.04,7.35,6.484375,18.859375,22.53125,104.4375,142.14062,317.90625,321.10938,390.17188,427.71875,890.46875,896.6875
282.493958,282.493958,8.46,4.3,6.03,6.828125,18.890625,22.4375,107.109375,142.59375,316.125,318.46875,386.76562,425.14062,884.96875,891.1719
284.955048,284.955048,11.34,4.1,5.63,6.8125,18.84375,22.5,110.109375,145.71875,318.3125,318.53125,385.29688,422.64062,879,885.5
282.39386,282.39386,9.59,6.29,8.37,6.46875,18.328125,22.078125,115.15625,152.1875,326.125,323.39062,388.09375,419.89062,872.6875,879.25
283.065125,283.065125,9.58,5.41,6.83,6.125,17.6875,21.40625,121.65625,156.46875,337.1875,333,396.09375,418.84375,868.15625,874.25
286.077454,286.077454,10.87,6.12,7.93,6.28125,17.71875,21.125,125.34375,158.9375,344.78125,342.40625,406.96875,420.6875,868.375,873.46875
284.802673,284.802673,10.9,8.36,8.5,7.15625,18.5,21.71875,125.9375,161.65625,346.875,347.21875,417.5625,425.90625,876.125,879.6875
285.003784,285.003784,11.76,8.53,8.69,7.65625,19.375,22.65625,127.21875,163.6875,345.90625,347.78125,424.25,434.15625,893.28125,895.3125
284.445404,284.445404,11.43,7.73,7.73,7.9375,20.375,23.71875,130.25,164.46875,343.90625,346.3125,425.78125,443.09375,916.625,917.875
287.497833,287.497833,12.88,7.41,8.56,8.15625,21.53125,25.15625,133.875,165.59375,342.03125,344.25,423.6875,449.90625,938.71875,940.5
286.813873,286.813873,12.69,10.44,6.22,7.90625,21.4375,25.4375,138.65625,172.0625,343.21875,344,420.9375,453.1875,952.84375,956.03125
285.249725,285.249725,10.6,8.02,6.16,7.90625,22.84375,27.0625,147.53125,190.84375,354.84375,350.625,423.71875,454.65625,957.875,962.375
281.550507,281.550507,7.25,3.71,4.44,7.25,21.34375,26.34375,158.53125,210.71875,385.96875,372.53125,440.1875,457.875,959.65625,964.4375
280.250305,280.250305,6.04,3.67,2.99,6.59375,19.375,23.875,157.28125,218.34375,423.8125,408.5625,471.78125,466.09375,966.15625,970.03125
280.511536,280.511536,6.4,4.74,2.09,6.1875,18.1875,22.28125,146.875,220.25,445.53125,438.46875,510.71875,482.40625,986.78125,988.125
278.665894,278.665894,5.04,1.94,0.51,5.9375,17.40625,21.125,135.5,216.375,450.125,450.9375,542.78125,511.0625,1034.4375,1030.8438
278.394531,278.394531,4.55,1.93,-2.43,5.8125,16.9375,20.46875,125.375,205.34375,442.625,449.1875,559.46875,549.125,1121.4688,1112.2188
279.8909,279.8909,5.88,1.22,-2.93,5.75,16.71875,20.15625,117.375,191.34375,424.3125,435.6875,559.5,582.5625,1227.8438,1218
277.133362,277.133362,4.24,0.06,-1.54,5.6875,16.5625,20.21875,111.96875,179.53125,400.59375,414.25,544.84375,600.21875,1304.8438,1300.9688
279.810608,279.810608,5.88,0.26,-1.7,5.625,16.40625,20,108.8125,170.5,378.9375,391.6875,521.21875,601.0625,1330.375,1333.75
280.258911,280.258911,7.03,1.96,-0.4,5.59375,16.25,19.71875,106.0625,162.34375,360.96875,372.125,495.15625,588.25,1314.1562,1322.5625
280.577057,280.577057,6.47,3.22,-0.02,5.53125,16.125,19.53125,103.75,156.09375,345.34375,355.15625,470.15625,566.28125,1273.6875,1284.9062
282.391449,282.391449,7.84,3.59,1.89,5.59375,16.375,19.90625,103.875,153.75,333.21875,341.0625,447.0625,539.9375,1223.1875,1235.4375
